pitcher,pitch_type,release_speed,pfx_z,pfx_x,release_spin_rate,spin_axis,release_pos_x,release_pos_z,release_extension,plate_z,plate_x,stand
660271,FF,94.8,1.25,-0.29,2123,210,-1.84,5.78,6.8,4.13,-0.99,R
660271,FF,95.4,1.22,-0.53,2094,209,-1.83,5.85,6.9,2.87,-0.59,R
660271,FF,94.8,1.09,-0.19,2281,213,-2.12,5.6,6.8,3.17,0,L
660271,FC,89.1,0.7,0.36,2286,178,-2.1,5.63,6.8,1.81,0.71,L
660271,ST,80.8,0.63,1.59,2362,82,-2.2,5.68,6.8,2.73,-1.03,L
660271,FF,95.9,1.11,-0.03,2300,201,-2.26,5.57,6.8,3.28,-0.06,L
660271,ST,82.7,-0.08,1.06,2425,143,-1.71,6.56,6.6,0.85,1.57,L
660271,ST,81.6,0.02,1.38,2596,52,-2.06,6.08,6.5,1.37,-0.11,L
660271,FC,93.8,0.7,0.17,2484,181,-2.29,5.36,6.7,1.77,-0.38,L
660271,FF,97.3,1.07,-0.07,2286,204,-2.09,5.52,6.8,2.65,0.4,R
660271,ST,82,0.46,1.6,2538,55,-2.47,5.48,6.7,2.4,-0.64,R
660271,SI,97.5,0.32,-1.44,1258,341,-2.06,5.58,7,0.74,1.22,R
660271,SI,96.3,0.31,-1.34,NA,NA,-2.12,5.6,6.9,2.22,0.75,R
660271,FC,90.7,0.31,0.37,2538,140,-2.32,5.51,6.7,1.31,0.51,L
660271,ST,84.9,0.32,1.4,2624,59,-2.32,5.46,6.7,1.39,-0.05,L
660271,FC,87.1,-0.01,0.44,2423,103,-1.87,6.14,6.7,1.8,-1.24,L
660271,ST,82.1,0.39,1.49,2599,61,-2.46,5.46,6.8,2.26,0.2,L
660271,SI,94.4,0.85,-0.97,2063,220,-2.06,5.54,7,2,1.69,L
660271,FC,88.2,0.56,0.37,2322,101,-2.15,5.59,6.8,2.58,0.17,L
660271,FF,99.2,0.97,-0.06,2230,215,-2.16,5.66,6.9,2.67,0.77,L
660271,FS,89.1,0.44,-0.68,1585,181,-1.59,6.13,6.8,1.47,-0.75,L
660271,FF,98,1.32,-0.29,2181,205,-2.04,5.68,6.9,2.73,-0.08,L
660271,FF,97.8,1.04,-0.06,2240,203,-2.11,5.67,7,2.35,0.16,L
660271,ST,83.4,0.06,1.9,2676,63,-2.42,5.43,6.6,2.86,0.52,R
660271,ST,82.6,0.06,1.68,2620,64,-2.32,5.54,6.8,2.18,1.04,R
660271,FF,96.3,1.14,0.1,2147,205,-1.84,5.7,6.9,1.33,0.42,R
660271,SI,92.1,0.63,-0.77,1227,324,-1.95,5.69,7,2.41,0.4,R
660271,FC,85.5,-0.11,0.48,2502,84,-1.87,6.19,6.6,2.93,-1.54,L
660271,FF,97.4,0.93,-0.17,2307,213,-2.11,5.57,6.8,1.78,0.91,L
660271,FC,91.5,0.55,0.44,2506,122,-2.37,5.44,6.9,1.82,-0.13,L
660271,FC,90,0.54,0.5,2500,141,-2.27,5.51,6.9,1.76,0.07,L
660271,FC,90.3,0.33,0.61,2498,126,-2.22,5.51,6.8,0.82,1.5,L
660271,FC,92.1,0.69,0.42,2454,146,-2.2,5.65,6.6,4.25,-0.61,L
660271,FS,86.2,0.99,-0.27,1807,119,-1.8,6.04,6.6,6.41,-1.86,L
660271,SI,91.9,0.71,-0.96,2275,262,-1.73,5.79,6.9,3.07,-1.04,R
660271,ST,82.1,0.43,1.55,2513,70,-2.39,5.66,6.8,2.28,-0.1,R
660271,FC,88.2,0.3,0.72,2472,113,-2.18,5.59,6.5,3.27,-1,R
660271,ST,82.8,0.09,1.42,2458,65,-2.28,5.49,6.9,1.88,0.44,R
660271,ST,81,-0.04,1.53,2491,73,-2.26,5.59,6.7,2.09,-0.52,R
660271,FF,94.3,1.37,-0.43,NA,NA,-1.67,6.01,7,3.6,-0.01,R
660271,FC,86.5,0.43,0.31,2060,76,-1.95,6.07,6.8,2.61,-1.09,L
660271,ST,83.8,0.29,1.52,2594,123,-1.84,6.1,6.9,2.21,0.88,L
660271,FS,87.7,0.68,-0.96,1244,294,-2.17,5.69,6.9,4.27,-1.91,L
660271,FF,97.7,0.98,-0.1,2275,198,-2.19,5.71,6.7,4.04,-0.72,L
660271,ST,80.9,-0.6,1.29,2576,42,-1.81,6.22,6.9,1.21,-0.08,L
660271,ST,79.3,-0.6,1.17,2538,42,-1.69,6.06,7.1,-0.59,1.38,L
660271,FF,97.1,1.22,-0.22,2287,198,-2.05,5.71,7,2.47,-0.72,L
660271,FC,91.8,0.47,0.72,2513,148,-2.31,5.51,6.9,2.78,0.54,L
660271,FF,98,1.37,-0.37,2214,207,-2.1,5.66,6.8,3.57,-0.89,L
660271,FF,98.1,1.31,-0.23,2387,209,-2.1,5.63,7,2.67,-0.04,L
660271,ST,81.5,-0.41,1.6,2611,43,-1.56,6.29,7,1.13,2.09,R
660271,ST,82.4,0.17,1.96,2569,63,-2.33,5.4,6.5,2.56,1.11,R
660271,ST,82.1,0.45,1.67,2519,68,-2.23,5.5,6.7,2.17,1.04,R
660271,SI,94.6,0.72,-1.37,1859,208,-1.92,5.68,7.2,1.73,0.72,R
660271,ST,84,0.01,1.55,2572,75,-2.5,5.51,6.9,3.25,-1.68,L
660271,FF,98.2,1.37,-0.11,2466,211,-1.99,5.68,7,1.12,2.09,L
660271,FS,89,0.01,-0.35,1299,223,-1.91,5.99,7,3.23,-1.53,L
660271,ST,83.9,0.3,1.16,2444,59,-1.88,6.17,6.7,2.19,0.71,L
660271,FC,93,0.74,0.17,2489,186,-2.28,5.55,6.9,2.38,0.39,L
660271,FS,85.3,0.07,-0.05,1414,229,-1.98,5.97,6.8,3.22,-0.92,L
660271,FF,95.6,1.11,-0.49,2016,217,-1.86,5.88,6.9,2.58,0.65,L
660271,FC,85.8,-0.39,0.44,2467,105,-1.95,6.11,6.7,2.52,-1.14,L
660271,FF,98.4,1.1,-0.28,2242,212,-2.14,5.7,6.8,1.72,0.64,L
660271,FS,90.1,-0.04,-0.78,1611,304,-2.32,5.71,6.8,3.51,-1.02,L
660271,ST,84.9,0.37,0.97,2415,76,-2.28,5.56,6.7,3.51,0.53,R
660271,FS,87.7,-0.06,-0.47,1718,286,-1.72,6.11,6.8,3.69,-0.17,R
660271,SI,95.6,0.11,-1.51,2796,214,-2.02,5.69,7,2.78,0.13,R
660271,SI,94.4,0.01,-1.48,1673,356,-2.08,5.6,7,1.93,0.08,R
660271,FF,98.6,1.24,-0.61,1776,264,-2.2,5.7,7,0.67,0.56,L
660271,FS,89.6,0.23,-0.46,1441,226,-1.78,6.01,7,0.77,1.07,L
660271,FC,89.7,0.42,0.53,2557,104,-2.38,5.62,6.7,1.82,0.84,L
660271,FS,90.7,-0.05,-0.99,1681,224,-2.1,5.73,7,0.85,0.83,L
660271,FS,89.7,0.39,-1.25,1652,220,-2.11,5.69,7,1.96,1.13,L
660271,FC,90.7,0.71,0.23,2287,157,-2.11,5.75,6.9,2.21,0.37,L
660271,ST,82.7,0.38,1.64,2491,68,-2.68,5.48,6.8,2.83,0.17,R
660271,FC,89.4,0.57,0.44,2438,168,-2.56,5.53,6.9,3.86,-0.8,L
660271,FC,90.8,0.42,0.51,2638,137,-2.74,5.5,6.7,2.84,-1.14,L
660271,FS,87.1,0.35,-0.57,1521,236,-2.5,5.55,6.9,2.96,-3.13,L
660271,FF,97.2,1.09,-0.26,2322,220,-2.51,5.6,6.9,2.23,0.14,L
660271,FS,89.8,0.1,-1.18,1514,234,-2.35,5.58,7,0.67,0.93,L
660271,FS,90.1,0.36,-1.1,1392,241,-2.54,5.62,6.9,1.18,-0.18,L
660271,FS,90,-0.05,-1.48,1674,223,-2.4,5.61,7,1.42,-0.12,L
660271,FS,88.7,0.06,-0.98,1215,248,-2.34,5.71,7,1.26,-0.21,R
660271,FC,90.5,0.4,0.45,2439,156,-2.63,5.55,6.8,2.74,-0.8,R
660271,FC,87.2,0.36,0.51,2418,137,-2.61,5.52,6.9,2.44,0.25,R
660271,ST,84.4,0.42,1.41,2494,76,-2.51,5.58,6.7,3.26,-1.16,R
660271,ST,83.6,0.33,1.43,2517,77,-2.55,5.62,6.7,3.26,-0.81,R
660271,FS,90.3,0.62,-1.05,1492,243,-2.47,5.58,6.9,1.35,-0.4,L
660271,ST,85.3,0.21,1.69,2618,75,-2.57,5.6,6.7,2.09,-0.75,L
660271,FC,92.3,0.55,0.29,2564,187,-2.6,5.51,6.9,2.04,0.12,L
660271,ST,86,0.42,1.53,2582,63,-2.71,5.57,6.8,1.64,0.53,L
660271,ST,85.8,0.55,1.48,2634,74,-2.65,5.63,6.8,3.15,-1.47,L
660271,ST,86.8,0.47,1.57,2610,69,-2.61,5.48,6.7,2.03,1.06,R
660271,FS,89.4,0.71,-0.89,1431,231,-2.1,5.84,6.9,0.63,1.8,R
660271,FS,86.5,0.51,-0.94,1255,239,-2.03,5.93,7,1.75,0.34,R
660271,ST,82.8,0.47,1.68,2445,71,-2.29,5.7,6.7,3.24,0.46,R
660271,FS,87.1,0.15,-1.04,997,247,-2.29,5.76,6.8,2.23,-1.48,L
660271,FC,90.5,0.39,0.37,2347,176,-2.56,5.65,6.8,2.65,-0.38,L
660271,FS,87.9,0.26,-0.92,1133,249,-2.52,5.71,7,0.86,-0.94,L
660271,ST,83.5,0.14,1.01,2460,72,-2.66,5.63,6.8,2.15,-0.39,L
660271,ST,83.4,0.42,0.8,2392,81,-2.72,5.6,6.7,2.23,-0.9,L
660271,FC,87.5,0.23,0.17,2470,151,-2.57,5.9,6.7,3.36,-1.61,L
660271,FC,89.5,0.55,0.33,2396,166,-2.42,5.74,6.8,3.48,-0.83,L
660271,FF,96.2,1.07,-0.36,2324,211,-2.3,5.82,6.8,2.6,-0.07,L
660271,FF,95.9,1.11,-0.56,2227,218,-2.28,5.97,6.7,3.39,-0.86,L
660271,FC,83.5,-0.1,0.5,2308,83,-2.07,6.36,6.4,3.7,-1.54,L
660271,FF,95.9,1.09,-0.43,2297,215,-2.24,5.88,6.8,2.94,-0.39,L
660271,ST,79.5,0.22,1.11,2421,74,-2.36,5.77,6.7,2.01,0.15,R
660271,FC,89.1,0.62,0.22,2273,200,-2.51,5.63,6.9,1.61,0.16,L
660271,FC,87.5,0.74,0.11,2220,193,-2.32,5.71,6.9,2.44,-0.23,L
660271,FF,95.2,1.3,-0.7,2268,218,-2.37,5.92,6.9,3.87,-1.55,L
660271,FC,88.6,0.66,0.28,2296,185,-2.52,5.6,7,1.99,0.52,L
660271,SI,93.1,0.8,-1.34,2022,216,-2.41,5.69,6.7,3.9,-1.39,L
660271,FC,90.1,0.5,0.61,2317,183,-2.42,5.66,6.8,1.62,0.96,L
660271,FF,95.5,0.81,-0.34,2264,214,-2.53,5.66,6.9,2.4,-0.55,R
660271,FC,87.5,0.08,0.56,2361,128,-2.29,5.86,6.9,1.56,0.37,R
660271,FC,84.9,0,0.52,2291,125,-2.2,5.99,6.8,1.61,1.4,R
660271,FS,86.3,0.13,-0.66,1375,235,-2.49,5.67,7,2.06,0,L
660271,ST,81.5,0.42,1.56,2526,80,-2.5,5.66,6.8,2.64,-0.16,L
660271,FF,97.9,1.3,-0.23,2382,212,-2.28,5.85,6.7,3.72,-0.36,R
660271,FC,86.3,-0.07,0.56,2478,124,-2.38,5.98,6.6,2.37,-0.14,R
660271,FF,95.2,1.47,-0.45,2419,213,-2.19,5.68,7,1.9,0.71,R
660271,FF,97.1,1.25,-0.22,2464,207,-2.19,5.71,7,1.43,1.85,R
660271,ST,85.6,0.06,1.69,2737,68,-2.67,5.52,6.9,0.97,1,R
660271,SI,96.4,0.58,-1.18,2062,212,-2.21,5.74,7,2.33,1.31,R
660271,ST,83.3,0.15,1.73,2523,67,-2.6,5.6,6.9,2.36,-0.17,L
660271,FF,99.1,1.2,-0.37,2412,215,-2.37,5.68,6.9,3.34,-0.22,L
660271,ST,86.6,0.18,1.23,2584,75,-2.88,5.5,6.9,3.11,-1.07,L
660271,ST,86.1,0.16,1.22,2553,69,-2.68,5.5,6.9,2.53,-0.44,L
660271,FS,88.5,-0.05,-0.46,1251,234,-2.2,6.06,6.9,1.89,-1.18,L
660271,ST,83.3,0.21,1.27,2430,79,-2.7,5.57,6.9,2.48,-1.14,L
660271,ST,84.4,0.28,1.61,2571,67,-2.46,5.55,6.8,2.15,0.36,L
660271,FC,91.2,0.58,0.34,2428,171,-2.47,5.57,7,1.9,1.48,L
660271,FC,88.6,0.35,0.56,2510,147,-2.61,5.61,6.9,1.23,1.11,R
660271,FF,93.5,1.34,-0.28,2355,209,-2.31,5.88,6.9,3.19,0.06,R
660271,FF,94.2,1.34,-0.23,2394,209,-2.15,5.91,6.9,2.45,1.81,R
660271,FC,89.8,0.8,0.36,2497,167,-2.49,5.65,6.8,1.43,0.3,R
660271,FF,94.2,1.31,-0.34,2378,212,-2.07,5.86,6.9,1.86,1.39,R
660271,CU,77.3,-1.28,1.1,2632,41,-2.16,6.28,6.8,2.22,-0.78,L
660271,FF,99.3,1.19,-0.47,2261,208,-2.28,5.82,6.9,2.98,-0.73,L
660271,FF,98,1.28,-0.48,2341,213,-2.39,5.77,7,1.7,0.19,L
660271,ST,85,0.1,0.9,2466,61,-2.26,6.2,6.7,2.13,0.03,L
660271,FC,90.4,0.34,0.27,2479,139,-2.64,5.58,6.7,1.99,-0.86,L
660271,FF,96.6,1.32,-0.42,2425,214,-2.61,5.77,6.8,2.98,-1.94,L
660271,FC,91.1,0.45,0.23,2460,135,-2.62,5.67,6.7,2.7,-1.35,L
660271,FC,91.9,0.76,0.19,2475,172,-2.53,5.65,6.9,2.65,-0.37,L
660271,FF,95.6,1.43,-0.44,2395,207,-2.13,5.85,7,2.39,0.16,R
660271,ST,84.3,0.12,1.43,2627,71,-2.77,5.56,6.7,1.09,0.03,R
660271,SI,95.6,0.45,-1.48,2048,215,-2.3,5.67,6.9,0.55,1.25,R
660271,ST,83.6,0.37,1.42,2559,65,-2.48,5.74,6.8,2.21,0.22,R
660271,FF,98,1.4,-0.5,2332,211,-2.22,5.83,6.9,2.19,0.31,L
660271,FS,87.9,-0.03,-0.54,1107,234,-1.81,6.21,7,2.8,-0.19,R
660271,ST,86.6,0.34,1.34,2669,74,-2.59,5.53,6.8,2.93,1.69,R
660271,FF,99.1,1.16,-0.36,2374,218,-2.12,5.92,6.8,2.2,0.17,R
660271,FF,96.8,1.3,-0.3,2264,215,-2.2,5.81,6.9,2.39,0.69,R
660271,SI,95.7,0.74,-1.36,2104,216,-2.1,5.83,7,1.87,1.18,R
660271,SI,92.6,0.52,-1.36,1976,214,-2.09,5.86,6.8,2.88,0.6,R
660271,ST,85.3,0.42,0.93,2498,69,-2.34,5.98,6.5,3.76,-1.03,L
660271,ST,85,0.7,1.5,2545,67,-2.57,5.68,6.7,2.16,-0.47,L
660271,FF,98.1,1.26,-0.32,2326,208,-2.38,5.84,6.8,4.15,-1.4,L
660271,FF,97.4,1.39,-0.4,2292,216,-2.36,5.83,6.9,2.28,-0.37,L
660271,FF,97.5,1.31,-0.46,2311,219,-2.34,5.73,6.8,2.68,-1.3,L
660271,FC,92.8,0.67,0.27,2412,190,-2.44,5.72,6.8,2.83,-0.54,L
660271,FC,92,0.68,0.17,2366,167,-2.52,5.67,6.7,3.77,-1.92,L
660271,FF,98.7,1.51,-0.2,2346,214,-2.43,5.76,7,1.82,0.33,L
660271,FF,95.9,1.51,-0.29,2399,211,-2.21,5.78,7,2.19,-0.07,L
660271,FC,93.5,0.48,0.45,2459,189,-2.62,5.7,6.8,1.46,0.3,L
660271,ST,85.5,0.31,0.79,2477,89,-2.28,5.93,6.8,1.13,-0.36,L
660271,FS,87,0.47,-0.58,1310,227,-2.13,6.12,6.9,1.96,-1.03,L
660271,ST,84.7,0.34,0.95,2317,88,-2.5,5.67,6.7,2.01,-0.14,L
660271,FC,94,0.74,0.18,2396,196,-2.39,5.74,6.8,1.51,0.28,L
660271,FC,90.9,0.59,0.13,2378,189,-2.35,5.74,6.8,2.01,-0.5,L
660271,SI,93.7,0.55,-1.37,1534,178,-2.11,5.69,6.9,2.14,0.01,R
660271,SI,96.5,0.39,-1.71,2564,221,-2.17,5.85,6.8,3.09,-0.6,R
660271,ST,76.4,0.38,1.12,2321,122,-2.51,5.67,6.5,2.58,0.24,R
660271,SI,93.5,0.27,-1.52,1818,268,-2.18,5.7,6.9,2.14,0.04,R
660271,SI,95.3,0.38,-1.56,1891,275,-2.32,5.64,6.9,1.51,-0.12,R
660271,FF,98,1.1,-0.46,2179,212,-2.17,5.71,6.9,2.06,1.42,R
660271,FF,97.5,1.19,-0.34,2292,205,-2.08,5.86,6.9,1.96,1.95,R
660271,SI,93.4,0.07,-1.55,1787,218,-2.15,5.63,6.9,2.08,-0.4,R
660271,SI,91.8,0.29,-1.32,1824,320,-2.27,5.76,6.9,2.23,0.12,R
660271,FF,98.5,1.38,-0.13,2184,141,-2.24,5.74,6.9,3.19,-0.23,R
660271,ST,84.7,0.21,1.75,2521,70,-2.68,5.4,6.7,1.66,1.16,R
660271,SI,97.9,0.61,-1.44,1470,331,-2.34,5.61,6.9,1.07,0.29,R
660271,SI,95.9,0.46,-1.32,1270,310,-2.2,5.61,7,2.5,0.29,R
660271,ST,84.1,0.1,1.63,2432,41,-2.3,5.88,6.7,2.09,0.09,R
660271,FF,98.3,1.11,-0.32,2247,222,-2.18,5.64,6.8,2.42,-0.06,R
660271,FF,95.9,1.16,-0.13,2158,212,-2.29,5.64,7,2.74,-0.36,R
660271,FF,96.2,1.19,-0.27,2267,201,-2.38,5.69,6.8,3.89,-0.97,R
660271,FF,97.8,1.24,-0.31,2272,209,-2.03,5.82,7,2.82,0.84,R
660271,ST,86.9,0.19,0.68,2862,151,-2.17,5.97,6.7,2.41,-0.5,R
660271,FF,95,1.38,-0.47,2282,211,-2.13,5.92,6.8,3.98,-1.19,R
660271,FF,95.9,1,-0.15,2335,215,-2.29,5.72,6.8,3.47,-0.39,R
660271,ST,82.1,0.39,0.95,2418,76,-2.41,5.69,6.5,2.87,-2.05,R
660271,FF,100.6,1.11,-0.52,2178,221,-2.22,5.65,7,2.33,0.56,L
660271,ST,84.1,-0.02,2.11,2595,60,-2.58,5.44,6.8,2.74,-0.28,L
660271,SI,95.6,0.07,-1.2,2611,184,-2.31,5.47,6.8,2.33,-0.36,R
660271,FF,98,1.38,-0.51,2067,266,-2.18,5.69,7,2.03,0.05,R
660271,FC,94.9,0.36,0.37,1610,5,-2.65,5.45,6.9,2.19,-0.63,L
660271,FF,98.4,1.37,-0.56,2237,220,-2.13,5.85,6.9,2.82,-0.75,R
660271,FF,95.5,1.27,-0.22,2146,138,-2.22,5.68,7,2.09,0.15,R
660271,FF,95.7,1.29,-0.07,NA,NA,-2.11,5.76,7.1,2.74,0.88,R
660271,FC,85.5,0.03,0.45,2466,15,-2.25,5.86,6.7,3.65,-1.13,R
660271,SI,95.8,0.44,-1.18,1964,327,-2.22,5.6,7,1.9,-0.32,R
660271,SI,95.7,0.51,-0.99,1516,332,-2.34,5.56,7.1,2.32,0.5,R
660271,ST,85.8,0.14,1.4,2561,73,-2.76,5.29,6.8,2.04,0.2,R
660271,SI,97.3,0.38,-1.23,1657,220,-2.33,5.49,7,0.89,-0.13,R
660271,SI,92,0.43,-1.14,1720,253,-2.18,5.58,6.9,2.66,-0.14,R
660271,SI,92.9,0.45,-1.35,2161,162,-2.27,5.57,6.9,2.59,0.03,R
660271,ST,82.3,0.22,1.05,2076,33,-2.59,5.48,6.9,2,1.1,R
660271,SI,95.4,0.36,-1.25,2689,98,-2.23,5.5,7,1.52,0.86,R
660271,FS,88.5,1.37,-0.47,2115,217,-2.34,5.93,6.8,2.57,1.41,R
660271,SI,89.6,0.24,-1.26,2893,277,-2.28,5.74,6.8,3.52,-0.14,R
660271,ST,82.8,0.23,1.55,2591,56,-2.63,5.48,6.9,0.92,1.86,R
660271,FF,96.5,1.23,-0.16,2284,219,-2.04,5.79,6.9,1.94,1.14,R
660271,ST,84,0.65,1.38,2451,65,-2.6,5.47,6.9,2.31,0.39,R
660271,ST,83.4,0.34,1.69,2389,70,-2.6,5.48,6.8,2.4,-0.97,R
660271,SI,92.5,0.41,-1.57,2749,332,-2.26,5.71,6.9,2.21,0.4,R
660271,ST,81.9,0.26,1.67,2536,69,-2.47,5.53,6.9,2.25,0.31,R
660271,ST,82.1,0.46,1.49,2428,67,-2.55,5.49,6.6,2.31,-1.01,R
660271,SI,94.6,0.14,-1.6,2209,332,-2.28,5.64,7,0.56,-0.36,R
660271,SI,93.7,0.65,-0.9,2702,245,-2.16,5.64,7,1.84,1.25,R
660271,ST,81,0.61,1.74,2498,71,-2.56,5.47,6.9,1.47,0.85,R
660271,SI,94.7,0.47,-1.27,2195,284,-2.26,5.6,7,2.55,-0.47,R
660271,SI,93.8,0.35,-1.48,2090,224,-2.25,5.62,7,1.71,-0.37,R
660271,FC,93,0.43,0.21,2376,171,-2.52,5.43,6.8,2.06,0.31,L
660271,ST,86,0.22,1.36,2579,48,-2.18,5.96,6.9,0.62,1.36,R
660271,ST,83.1,0.22,1.62,2428,67,-2.6,5.55,6.8,2.27,0.38,R
660271,SI,93.1,0.39,-1.19,2086,315,-2.2,5.69,6.9,2.4,-0.07,R
660271,FC,93.4,0.61,0.24,2436,155,-2.56,5.47,6.9,2.62,0.33,L
660271,ST,85,0.39,1.81,2667,75,-2.52,5.47,6.8,2.86,0.71,R
660271,ST,83.4,-0.11,1.43,2663,69,-2.63,5.53,6.8,1.88,0.34,R
660271,SI,95.6,0.25,-1.25,2205,218,-2.18,5.65,6.9,1.69,0.47,R
660271,ST,83.5,0.12,1.71,2515,65,-2.52,5.59,6.8,2.11,0.41,R
660271,ST,85.9,0.46,1.12,2495,55,-2.54,5.48,6.8,2.25,-0.03,R
660271,FF,97.4,1.14,-0.25,2222,213,-2.3,5.66,7,1.41,0.76,R
660271,ST,86.3,0.37,1.15,2636,137,-2.18,5.99,6.9,1.19,1.88,R
660271,FF,94.9,1.33,-0.42,NA,NA,-2.12,5.79,6.9,2.29,-0.42,R
660271,ST,82,0.5,0.91,NA,NA,-2.39,5.6,6.7,2.33,-0.04,R
660271,SI,90.8,0.43,-1.21,1787,209,-2.2,5.78,7,1.69,1.57,R
660271,FF,97.9,1.23,-0.41,2284,198,-2.46,5.68,7,2.81,0.63,R
660271,ST,84.6,-0.04,1.33,2684,60,-2.1,6.05,6.8,0.95,1.33,R
660271,ST,82.6,0.16,1.27,2618,56,-2.13,5.94,6.9,0.63,0.53,R
660271,SI,94.5,0.58,-1.41,1525,185,-2.18,5.67,7,1.42,0.76,R
660271,ST,82.1,0.48,1.74,2608,76,-2.57,5.59,6.7,2.53,-0.2,R
660271,ST,85.4,0.07,1.65,2566,34,-2.2,6.17,6.8,0.7,2.11,R
660271,SI,96.6,0.43,-1.47,1696,191,-2.14,5.71,6.9,2.78,-0.22,R
660271,ST,81.4,0.36,1.94,2538,67,-2.58,5.56,6.8,1.85,0.42,R
660271,ST,85.6,0.05,1.69,2664,57,-2.39,5.98,6.8,1.5,0.79,R
660271,FF,98.6,1.34,-0.16,2367,204,-2.09,5.8,7,1.63,2.13,R
660271,SI,94.1,0.4,-1.32,1973,201,-2.32,5.72,6.8,2.91,-0.98,R
660271,ST,82.6,0.1,1.5,2506,65,-2.54,5.49,6.9,2.13,0.78,R
660271,ST,81.4,0.21,1.6,2426,49,-2.56,5.69,6.7,1.89,0.4,L
660271,SI,97.2,0.68,-1.27,2403,270,-2.49,5.54,7,2.68,-0.44,R
660271,SI,94.6,0.28,-1.43,1954,210,-2.11,5.59,6.9,1.73,-1.08,R
660271,SI,95.8,0.9,-1.38,2115,273,-2.28,5.63,7.1,3.26,-0.23,R
660271,ST,82.2,0.09,1.96,2553,68,-2.71,5.47,6.6,3.17,-1.34,L
660271,FF,96.5,1.25,-0.39,2350,207,-2.4,5.66,6.9,3.68,0.13,L
660271,FS,87.4,-0.12,-0.51,1109,251,-2.2,6.01,6.9,2.79,-1.61,L
660271,ST,87.5,0.55,1.07,2664,46,-2.42,5.95,7,2.56,0.13,L
660271,FF,97.9,1.1,-0.4,2369,209,-2.47,5.77,6.9,3.45,-0.76,L
660271,ST,85.2,0.56,1.51,2659,71,-2.88,5.33,6.9,1.67,-0.12,L
660271,ST,88.2,0.52,1.19,2669,66,-2.28,6.04,6.9,1.85,0.66,L
660271,FF,98.1,1.26,-0.2,2404,216,-2.26,5.83,6.9,3.31,0.88,L
660271,FF,98.3,1.24,-0.17,2514,218,-2.41,5.66,6.9,2.82,0.82,L
660271,FF,98.2,1.31,-0.48,2320,215,-2.53,5.64,6.9,1.66,-0.05,L
660271,ST,85.2,-0.29,1.65,2640,46,-2.23,6.09,6.9,1.57,0.73,R
660271,FF,98.6,1.33,-0.6,2435,205,-2.16,5.78,7,2.35,0,R
660271,SI,94.9,0.25,-1.54,1691,221,-2.24,5.62,6.9,1.34,-0.64,R
660271,FF,98,1.23,-0.61,2345,213,-2.29,5.81,7,1.96,-1.15,R
660271,ST,84.7,0.18,1.29,2677,83,-2.81,5.34,6.9,1.53,0.37,R
660271,ST,85.2,0.49,1.28,2684,38,-1.95,6.04,6.9,0.06,2.04,R
660271,ST,85.6,0.32,1.31,2482,66,-1.84,6.07,6.8,0.81,2.24,R
660271,ST,84.2,0.57,1.26,2579,88,-2.48,5.63,6.9,2.84,0.29,R
660271,SI,93.6,0.56,-1.34,2743,227,-2.19,5.72,7,1.67,0.22,R
660271,ST,84.8,0.1,1.11,2630,56,-1.96,5.99,6.8,1.35,0.79,R
660271,FF,98.9,1.41,-0.5,2329,214,-2.02,5.72,6.9,3.48,-0.26,R
660271,FF,96.3,1.5,-0.5,2340,213,-2.14,5.66,7,2.68,-0.27,R
660271,ST,83.7,0.13,1.49,2688,65,-2.46,5.48,6.9,0.28,0.16,R
660271,FF,96.6,1.32,-0.43,2312,215,-2.07,5.84,6.9,1.36,0.98,R
660271,FF,96.3,1.31,-0.46,2259,215,-2.09,5.71,7,2.47,0.39,R
660271,FF,97.9,1.21,-0.38,2201,213,-2.26,5.68,6.8,2.57,0.13,L
660271,FF,98.7,1.29,-0.52,2228,216,-2.33,5.77,6.6,4.33,-1.78,L
660271,FF,98.1,1.31,-0.51,2311,211,-2.19,5.7,6.8,3.17,-0.48,L
660271,ST,83.3,0.28,1.53,2474,63,-2.61,5.54,6.8,1.95,-0.42,L
660271,FF,98.8,1.09,-0.52,2212,216,-2.17,5.66,6.9,2.09,-0.42,R
660271,FF,97.1,1.29,-0.36,2235,212,-2.21,5.63,6.9,2.52,0.35,R
660271,ST,83.8,0.08,1.78,2622,73,-2.6,5.44,6.9,3.74,-1.08,R
660271,ST,82.9,0.2,1.42,2628,68,-2.5,5.54,6.6,3.14,-1.91,R
660271,FF,97.2,1.25,-0.42,2175,212,-2.19,5.7,6.9,2.71,-0.91,R
660271,ST,84.8,0.16,1.38,2525,72,-2.58,5.61,6.7,3.83,-1.45,R
660271,FF,99.2,1.28,-0.35,2244,219,-2.32,5.8,6.8,3.38,-0.02,L
660271,FF,97.2,1.32,-0.55,2241,215,-2.13,5.69,6.9,2.51,0.39,L
660271,ST,81.4,-0.04,1.37,2440,59,-2.3,5.92,6.7,3.82,-1.66,L
660271,FF,96.7,1.21,-0.63,2230,221,-2.22,5.69,6.9,2.98,-0.09,L
660271,FS,86.9,0.06,-0.33,1320,239,-2.15,6.21,6.7,2.41,-1.16,L
660271,ST,84.5,0,1.42,2705,67,-2.51,5.47,6.7,2.41,-0.7,L
660271,FF,99.1,1.49,-0.6,2375,219,-2.27,5.65,6.8,2.38,0.57,L
660271,FF,100.2,1.44,-0.45,2552,214,-2.28,5.79,6.7,3.44,-0.05,L
